event_id,news_id,content,is_source,DOP,publisher,title,eventid,eventname,topic,sentence,words,sourceid,DLA,SLNS
SPTE002,SPTE002TGT041," Cristiano Ronaldo celebrates with the trophy. Portugal and Real Madrid forward Cristiano Ronaldo has won FIFA's player of the year award for 2016, beating his old rival Lionel Messi in the annual vote. 
Italian Claudio Ranieri won the coach of the year award on Monday for leading rank outsiders Leicester City to the English Premier League title.
",False,00/00/0000,bdnews24.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,3,59,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,0.00
SPTE002,SPTE002TGT039,"Cristiano Ronaldo was named FIFA's best men's footballer of 2016 on Monday, the latest prize after a glittering year for the Portugal and Real Madrid star.",False,00/00/0000,www.onenewspage.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,1,29,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,0.00
SPTE002,SPTE002TGT034,"Cristiano Ronaldo received FIFA's best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016.
He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards.
In this Oct. 7, 2016 France's Antoine Griezmann controls the ball during a World Cup qualifying soccer match between France and Bulgaria at the Stade de France in Saint Denis, north of Paris. Griezmann is one of the nominees for FIFA's world's best player award on Monday Jan. 9, 2017. 
Cristiano Ronaldo, left, of Portugal and Antoine Griezmann of France smile on the stage during the The Best FIFA Football Awards 2016 ceremony held at the Swiss TV studio in Zurich, Switzerland, Monday, Jan. 9, 2017. 
""2016 was the best year of my career,"" Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming ""Wow, wow, wow.""
Ronaldo got 34.54 per cent of total voting points in a 23-candidate ballot. Messi received 26.42 per cent, and third-place Griezmann got 7.53 per cent. Voting was by national team captains and coaches, selected media, and fans online.
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony.
Ronaldo's 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine.
Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final.
Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams.
Canadian captain Julian de Guzman voted for Ronaldo followed by Messi and Uruguay's Luis Suarez. Interim Canadian coach Michael Findlay chose Ronaldo ahead of Messi and Poland's Robert Lewandowski.
Ronaldo's coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the men's coaching prize for a stunning English Premier League title.
""What happened last year was something strange. The God of football said Leicester must win,"" said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation.
Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters.Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row.
Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third.
""I honestly was not expecting this,"" Lloyd said. ""I know Melanie did fantastic in the 2016 Olympics.""
Canadian captain Christine Sinclair voted for Behringer, with Germany's Dzsenifer Marozsan her second-choice followed by France's Amandine Henry. Canada coach John Herdman went for Sinclair, followed by Behringer and Sweden's Lotta Schelin.
Sinclair chose Herdman as top coach, followed by Neid and Sundhage. Herdman chose Sundhage, followed by Neid and former South Africa coach Vera Pauw
Germany did win the women's coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medallist , and last year's winner, Jill Ellis of the United States.The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang.
A players' vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo.
The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English club's anthem ""You'll Never Walk Alone"" before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord.
FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30.
After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
 
",False,00/00/0000,www.winnipegfreepress.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,33,855,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,74.24
SPTE002,SPTE002TGT028,"Cristiano Ronaldo received FIFA's best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016. 
He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. 
""2016 was the best year of my career,"" Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming ""Wow, wow, wow."" 
Ronaldo got 34.54 percent of total voting points in a 23-candidate ballot. Messi received 26.42 percent, and third-place Griezmann got 7.53 percent. Voting was by national team captains and coaches, selected media, and fans online. 
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. 
Ronaldo's 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. 
Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. 
Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. 
Ronaldo's coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the men's coaching prize for a stunning English Premier League title. 
""What happened last year was something strange. The God of football said Leicester must win,"" said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation. 
Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters. 
Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row. 
Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third. 
""I honestly was not expecting this,"" Lloyd said. ""I know Melanie did fantastic in the 2016 Olympics."" 
Germany did win the women's coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medalist, and last year's winner, Jill Ellis of the United States. 
The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang. 
A players' vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo. 
The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English club's anthem ""You'll Never Walk Alone"" before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord. 
FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30. 
After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
",False,00/00/0000,www.swiowanewssource.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,27,662,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,75.00
SPTE002,SPTE002TGT042,"Ronaldo will go down in history as the first winner for this new award just two days after he presented his fourth Ballon D'Or to the fans at the Santiago Bernabeu alongside club legends like Zidane, Ronaldo, Figo and Owen, who participated in the event. The Portuguese star conquered the UEFA Champions League, the UEFA Euro, the UEFA Supercup and the FIFA Club World Cup in 2016 being Real Madrid and Portugal's leader, so him winning both The Best and the Ballon D'Or was not hard to predict. Ronaldo and Madrid will be hoping to get more trophies this year in order to tie Messi's record-breaking five Ballons D'Or, as team success is always one of the main reasons behind these awards. Speaking of the ‘team,’ Real Madrid had five players on the FIFPro XI.
",False,00/00/0000,www.managingmadrid.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,4,150,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,56.25
SPTE002,SPTE002TGT001,"Cristiano Ronaldo again. It seems that his success story opens the year of 2017 as he is the biggest favorite to be FIFA's World Best Player in the upcoming ceremony this Monday in Zurich. 
Last year, Ronaldo beat Messi to claim the Ballon d"" Or award for the fourth time. The Portuguese gained a series of success with club Real Madrid and the Portugal national team. The world football governing body FIFA terminated its cooperation with French Football magazine for the Ballon d"" Or award last year. They collaborated for six years. 
Besides Ronaldo, Lionel Messi (Argentina-Barcelona) and Antoine Griezmann (France-Atletico Madrid) were also nominated for the men's category. In a star-studded ceremony, US actress Eva Longoria will host the event, accompanied by German host Marco Schreyl, as Firstpost reported. 
Meanwhile, for the best coach category, Real Madrid's Zinedine Zidane will compete with Claudio Ranieri, who surprisingly brought Leicester City to win the Premier League in the 2015-2016 season, and Fernando Santos, who successfully lead Portugal to win its first international trophy at the 2016 EURO in France. 
Zidane was given a tremendous job to coach one of the world's best clubs after the sacking of Rafael Benitez, who is currently coaching Newcastle United. Zidane led El Real to dominate the European championship by winning the European Champions League in the 2015-2016 season. The success was followed by the European Super Cup and World Cup Club in Japan last year. 
However, the French legend modestly said that he didn't expect to win. 
Voting is carried out by national team captains and coaches and selected journalists. The good news is that the voting also involves an online poll of soccer fans for the first times, according to BBC report. 
Each category contributes to 25% of the points. 
As fans are the twelfth players, FIFA also gives the award for the best fans (besides the best player, coach, and goal). Liverpool and Dortmund fans singing""You'll Never Walk Alone"" before the start of the Europa League game at Anfield were included in the nomination list. 
Dortmund's former coach Jurgen Klopp is now a coach of Liverpool. Fans were showing a respect for the German coach, no matter where he is coaching now. 
The sympathetic act shown by supporters of Dutch club ADO Den Haag who brought toys for kid supporters of Eredivisie rival Feyenoord and Iceland supporters clapping to pay respect to players at the 2016 EURO were also put in a nomination list.
",False,00/00/0000,www.latinpost.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,21,447,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,76.19
SPTE002,SPTE002TGT044,"Lloyd beat Olympic gold medalist Melanie Behringer of Germany and five-time winner Marta of Brazil.
Lloyd says “I honestly was not expecting this.”
Germany did win the women's coaching awards as Silvia Neid earned her second FIFA prize. She also won the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medalist, and last year's winner, Jill Ellis of the United States.
Ronaldo wins fourth Cristiano Ronaldo has won FIFA's best player award for the fourth time, after Portugal and Real Madrid won both major European titles in 2016. He beat Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards.
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony.
Ronaldo's 2016 trophy haul includes the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine.
Voting was by national team captains and coaches, selected media and fans online.
Freekick earns Faiz Subri best goal The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang.
Mohd Faiz Subri (MAS) - FIFA PUSKAS AWARD The diminutive No. 13, a prolific goal scorer in the Malaysian Super League, hammered his effort goalwards, struck in a ‘knuckleball’ manner, producing a swerve so wicked that goalkeeper Mohd Nasril Nourdin stood no chance.
The diminutive No. 13, a prolific goal scorer in the Malaysian Super League, hammered his effort goalwards, struck in a ‘knuckleball’ manner, producing a swerve so wicked that goalkeeper Mohd Nasril Nourdin stood no chance.
Goalkeeper—Manuel Neuer (Germany, Bayern Munich )
Defenders—Daniel Alves (Brazil, Barcelona, Juventus), Marcelo (Brazil, Real Madrid), Gerard Pique (Spain, Barcelona), Sergio Ramos (Spain, Real Madrid)
Midfielders—Andres Iniesta (Spain, Barcelona), Toni Kroos (Germany, Real Madrid), Luka Modric (Croatia, Real Madrid)
Forwards—Lionel Messi (Argentina, Barcelona), Cristiano Ronaldo (Portugal, Real Madrid), Luis Suarez (Uruguay, Barcelona)

",False,00/00/0000,www.chicagotribune.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,13,419,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,65.38
SPTE002,SPTE002TGT030,"Cristiano Ronaldo has won FIFA’s best player award for the fourth time, after Portugal and Real Madrid won both major European titles in 2016. 
He beat Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. 
Ronaldo’s fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. 
Ronaldo’s 2016 trophy haul includes the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. 
Messi’s Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. 
Griezmann’s France and Atletico Madrid lost both finals to Ronaldo’s teams. 
Voting was by national team captains and coaches, selected media and fans online.
",False,00/00/0000,www.therepublic.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,156,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,42.86
SPTE002,SPTE002TGT052,"Cristiano Ronaldo was named FIFA's best men's footballer of 2016 on Monday, the latest prize after a glittering year for the Portugal and Real Madrid star.
Ronaldo bested France's Antoine Greizmann and long-time Barcelona rival Lionel Messi of Argentina for the honour.
Ronaldo had already won the Ballon d'Or after his third Champions League title, thanks in major part to his 16 goals in 12 games, as well as triumphing with Portugal at Euro 2016 -- the country's first major prize.
""2016 was the best year of my career,"" Ronaldo said after being handed the prize from FIFA President Gianni Infantino.
""It was a year that was magnificent at a personal level and at a sports level,"" he added on the stage in Zurich.
The honour makes Ronaldo the first man to win the FIFA ""Best"" men's player distinction.
World football's governing body has launched the new award series after ending its six-year collaboration with France Football magazine for the Ballon d'Or.
",False,00/00/0000,sports.yahoo.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,179,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,3.57
SPTE002,SPTE002TGT051,"Ronaldo had already won the Ballon d'Or after his third Champions League title, thanks in major part to his 16 goals in 12 games, as well as triumphing with Portugal at Euro 2016 – the country's first major prize. 
""2016 was the best year of my career,"" Ronaldo said after being handed the prize from FIFA President Gianni Infantino. 
""It was a year that was magnificent at a personal level and at a sports level,"" he added on the stage in Zurich. 
The honour makes Ronaldo the first man to win the FIFA ""Best"" men's player distinction. 
World football's governing body has launched the new award series after ending its six-year collaboration with France Football magazine for the Ballon d'Or.
",False,00/00/0000,www.iol.co.za,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,5,135,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,0.00
SPTE002,SPTE002TGT070,"Cristiano Ronaldo won FIFA’s rebranded player of the year award on Monday, beating off his old rival Lionel Messi who was pulled out of the ceremony only a few hours earlier by his club Barcelona hours. Italian Claudio Ranieri won the coach of the year award for leading outsiders Leicester City to the English Premier League title. 
The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 2016 with Portugal. Argentine Messi was second in the vote and Frenchman Antoine Griezmann third. 
“I’m very happy and I can say that 2016 was the best year of my career,” said Ronaldo as he was presented the award by FIFA president Gianni Infantino. 
  
Messi missed the ceremony along with all other Barcelona players who had been invited. 
“With the aim of prioritising preparations for Wednesday’s game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,” said the club in a statement. 
Ronaldo also won the France Football’s Ballon d’Or, the other major international award for the sport, last month. 
Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine.  
",False,00/00/0000,www.financialexpress.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,9,248,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,22.22
SPTE002,SPTE002TGT037,"Cristiano Ronaldo received FIFA's best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016. He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. U2 to Play Full 'Joshua Tree' Album on Stadium Tour ""2016 was the best year of my career,"" Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming ""Wow, wow, wow."" Ronaldo got 34.54 percent of total voting points in a 23-candidate ballot. Messi received 26.42 percent, and third-place Griezmann got 7.53 percent. Voting was by national team captains and coaches, selected media, and fans online. Golden Globes Recap: 'La La Land,' Meryl Streep and More ""La La Land"" wins big, while Meryl Streep takes on President-elect Donald Trump during Sunday's Golden Globes Awards. Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. Ronaldo's 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. 2017 Golden Globe Awards Winners Get a quick look at all the winners from the 2017 Golden Globe Awards. Ronaldo's coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the men's coaching prize for a stunning English Premier League title. ""What happened last year was something strange. The God of football said Leicester must win,"" said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation. Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters. Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row. Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third. ""I honestly was not expecting this,"" Lloyd said. ""I know Melanie did fantastic in the 2016 Olympics."" Germany did win the women's coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medalist, and last year's winner, Jill Ellis of the United States. The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang. A players' vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo. The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English club's anthem ""You'll Never Walk Alone"" before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord. Top 5 Moments From the 2017 Golden Globes FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30. After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
",False,00/00/0000,www.nbcbayarea.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,29,737,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,68.97
SPTE002,SPTE002TGT036,"Cristiano Ronaldo received FIFA’s best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016.
He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards.
“2016 was the best year of my career,” Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming “Wow, wow, wow.”
Ronaldo got 34.54 per cent of total voting points in a 23-candidate ballot. Messi received 26.42 per cent, and third-place Griezmann got 7.53 per cent. Voting was by national team captains and coaches, selected media, and fans online.
Ronaldo’s fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony.
Ronaldo’s 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine.
Messi’s Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final.
Griezmann’s France and Atletico Madrid lost both finals to Ronaldo’s teams.
Canadian captain Julian de Guzman voted for Ronaldo followed by Messi and Uruguay’s Luis Suarez. Interim Canadian coach Michael Findlay chose Ronaldo ahead of Messi and Poland’s Robert Lewandowski.
Ronaldo’s coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the men’s coaching prize for a stunning English Premier League title.
“What happened last year was something strange. The God of football said Leicester must win,” said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation.
Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters.Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row.
Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third.
“I honestly was not expecting this,” Lloyd said. “I know Melanie did fantastic in the 2016 Olympics.”
Canadian captain Christine Sinclair voted for Behringer, with Germany’s Dzsenifer Marozsan her second-choice followed by France’s Amandine Henry. Canada coach John Herdman went for Sinclair, followed by Behringer and Sweden’s Lotta Schelin.
Sinclair chose Herdman as top coach, followed by Neid and Sundhage. Herdman chose Sundhage, followed by Neid and former South Africa coach Vera Pauw
Germany did win the women’s coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medallist , and last year’s winner, Jill Ellis of the United States. The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang.
A players’ vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo.
The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English club’s anthem “You’ll Never Walk Alone” before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord.
FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30.
After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
",False,00/00/0000,www.theglobeandmail.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,29,802,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,79.31
SPTE002,SPTE002TGT053,"Cristiano Ronaldo was named FIFAâs best menâs footballer of 2016 on Monday, the latest prize after a glittering year for the Portugal and Real Madrid star.  Ronaldo bested Franceâs Antoine Greizmann and long-time Barcelona rival Lionel Messi of Argentina for the honor. Ronaldo had already won the Ballon dâOr after his third Champions League title, thanks in major part to his 16 goals in 12 games, as well as triumphing with Portugal at Euro 2016 â the countryâs first major prize.â 2016 was the best year of my career,â Ronaldo said after being handed the prize from FIFA President Gianni Infantino.â It was a year that was magnificent at a personal level and at a sports level,â he added on the stage in Zurich. The honor makes Ronaldo the first man to win the FIFA âBestâ menâs player distinction.World footballâs governing body has launched the new award series after ending its six-year collaboration with France Football magazine for the Ballon dâOr.
",False,00/00/0000,www.arabnews.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,2,199,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,6.25
SPTE002,SPTE002TGT010,"Real Madrid and Portugal's forward Cristiano Ronaldo kisses his trophy after winning the The Best FIFA Men's Player of 2016 Award next to FIFA president Gianni Infantino during The Best FIFA Football Awards ceremony in Zurich on Monday. (AFP) CR7 beats Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards Cristiano Ronaldo won FIFA's rebranded player of the year award on Monday, beating off his old rival Lionel Messi who was pulled out of the ceremony only a few hours earlier by his club Barcelona hours. Italian Claudio Ranieri won the coach of the year award for leading outsiders Leicester City to the English Premier League title. The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 2016 with Portugal. Argentine Messi was second in the vote and Frenchman Antoine Griezmann third. ""I'm very happy and I can say that 2016 was the best year of my career,"" said Ronaldo as he was presented the award by FIFA president Gianni Infantino. Messi missed the ceremony along with all other Barcelona players who had been invited. ""With the aim of prioritising preparations for Wednesday's game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,"" said the club in a statement. Ronaldo also won the France Football's Ballon d'Or, the other major international award for the sport, last month. Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine. 
",False,00/00/0000,www.khaleejtimes.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,10,291,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,20.00
SPTE002,SPTE002TGT014,"Cristiano Ronaldo has won FIFA's best player award for the fourth time, after Portugal and Real Madrid won both major European titles in 2016. 
He beat Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. 
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. 
Ronaldo's 2016 trophy haul includes the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. 
Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. 
Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. 
Voting was by national team captains and coaches, selected media and fans online. 

",False,00/00/0000,cjme.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,144,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,42.86
